GSL_ID,NAME,SUB_NAME,ADDR,CITY,STATE,ZIP,TYPE_CNTRL,YR_1,NBD_1,NBR_1,DRATE_1,AVG_1,YR_2,NBD_2,NBR_2,DRATE_2,AVG_2,YR_3,NBD_3,NBR_3,DRATE_3,AVG_3,FLAG_1,FLAG_2,PRGMS,CONG_DIST,REGION
003356,PITTSBURGH THEOLOGICAL SMRY,,616 N HIGHLAND AVE,PITTSBURGH,PA,15206,5 yr/Priv,94,         0,        20,   1.5,*,93,         0,        27,   1.5,*,92,         1,        21,   3.0,*,,,F,14,03
003235,BEAVER COLLEGE,,**,GLENSIDE,PA,19038,5 yr/Priv,94,         6,       434,   1.4,,93,         8,       370,   2.2,,92,         9,       314,   2.9,,,,F,13,03
004899,"MERCY HOSPITAL, SCHOOL OF NURSING",,1401 BOULEVARD OF THE ALLIES,PITTSBURGH,PA,15219,2 yr/Priv,94,         1,        69,   1.4,,93,         2,        78,   2.6,,92,         6,        68,   8.8,,,,F,14,03
023107,RANDY RICK BEAUTY ACADEMY,,450 PENN ST,READING,PA,19602,1 yr/Prop,94,         1,        74,   1.4,,93,         5,        70,   7.1,,92,        11,        64,  17.2,,,,B,06,03
006577,SHADYSIDE HOSPITAL SCHL OF NURSING,,5230 CENTRE AVE,PITTSBURGH,PA,15232,1 yr/Priv,94,         1,        70,   1.4,,93,         2,        64,   3.1,,92,         2,        79,   2.5,,,,F,14,03
003279,JUNIATA COLG,,1700 MOORE ST,HUNTINGDON,PA,16652,4 yr/Priv,94,         4,       315,   1.3,,93,         2,       286,   0.7,,92,         3,       271,   1.1,,,,F,09,03
003298,MESSIAH COLLEGE,,**,GRANTHAM,PA,17027,4 yr/Priv,94,         6,       460,   1.3,,93,         6,       433,   1.4,,92,         3,       441,   0.7,,,,B,19,03
005341,UPPER BUCKS COUNTY AREA VOCATIONAL,TECHNICAL SCHOOL,3115 RIDGE ROAD,PERKASIE,PA,18944,2 yr/Pub,94,         1,        75,   1.3,,93,        10,        82,  12.2,,92,         5,        62,   8.1,,,,F,08,03
003353,PHILADELPHIA COLLEGE OF PHARMACY &,SCIENCE,43RD ST AND KINGSESSING MALL,PHILADELPHIA,PA,19104,5 yr/Priv,94,         5,       418,   1.2,,93,         4,       355,   1.1,,92,         5,       311,   1.6,,C,,D,02,03
003396,WILSON COLLEGE,,1001 PHILADELPHIA AVE,CHAMBERSBURG,PA,17201,4 yr/Priv,94,         1,        83,   1.2,,93,         4,        81,   4.9,,92,         5,        78,   6.4,,,,F,09,03
003238,BUCKNELL UNIVERSITY,,**,LEWISBURG,PA,17837,5 yr/Priv,94,         5,       436,   1.1,,93,         4,       404,   1.0,,92,        10,       421,   2.4,,,,F,05,03
009863,LANCASTER INSTITUTE FOR HEALTH EDUC,ATION,143 E LEMON STREET,LANCASTER,PA,17602,2 yr/Priv,94,         1,        89,   1.1,,93,         1,        87,   1.1,,92,         3,        57,   5.3,,,,F,16,03
006537,CONEMAUGH VALLEY MEMORIAL HOSPITAL,,1086 FRANKLIN STREET,JOHNSTOWN,PA,15905,2 yr/Priv,94,         1,       105,   1.0,,93,         0,        61,   0.0,,92,         1,        59,   1.7,,,,F,12,03
003274,HAVERFORD COLLEGE,,**,HAVERFORD,PA,19041,4 yr/Priv,94,         1,       120,   0.8,,93,         3,       116,   2.6,,92,         0,       152,   0.0,,,,F,07,03
003311,PENNSYLVANIA COLLEGE OF OPTOMETRY,,1200 W GODFREY AVE,PHILADELPHIA,PA,19141,5 yr/Priv,94,         3,       386,   0.8,,93,         0,       375,   0.0,,92,         2,       220,   0.9,,,,F,01,03
012393,THOMAS JEFFERSON UNIVERSITY,,1020 WALNUT STREET,PHILADELPHIA,PA,19107,4 yr/Priv,94,         8,      1064,   0.8,,93,         9,       835,   1.1,,92,         0,        11,   0.0,*,,,F,01,03
002670,BAPTIST BIBLE COLLEGE OF PENNSYLVAN,IA,538 VENARD RD,CLARKS SUMMIT,PA,18411,5 yr/Priv,94,         1,       143,   0.7,,93,         0,       154,   0.0,,92,         1,       129,   0.8,,,,F,10,03
003253,DICKINSON COLLEGE,,WEST HIGH STREET,CARLISLE,PA,17013,4 yr/Priv,94,         3,       407,   0.7,,93,         4,       316,   1.3,,92,         7,       350,   2.0,,,,F,19,03
003269,GROVE CITY COLLEGE,,**,GROVE CITY,PA,16127,4 yr/Priv,94,         2,       285,   0.7,,93,         1,       257,   0.4,,92,         2,       304,   0.7,,,,F,21,03
003304,MUHLENBERG COLG,,2400 CHEW ST,ALLENTOWN,PA,18104,4 yr/Priv,94,         1,       298,   0.3,,93,         6,       263,   2.3,,92,         9,       274,   3.3,,,,F,15,03
003352,PHILADELPHIA COLLEGE OF OSTEOPATHIC, MEDICINE,4150 CITY AVE,PHILADELPHIA,PA,19131,5 yr/Priv,94,         2,       703,   0.3,,93,         3,       652,   0.5,,92,         2,       299,   0.7,,,,F,02,03
007087,ABINGTON MEMORIAL HOSPITAL SCHOOL O,F NURSING,1942 HORACE AVE,ABINGTON,PA,19001,2 yr/Priv,94,         0,        31,   0.0,,93,         1,        34,   2.9,,92,         0,        24,   0.0,*,,,F,13,03
025664,"ALBERT EINSTEIN MEDICAL CTR, DEPT O",F DENTAL MEDICINE,YORK AND TABOR RDS,PHILADELPHIA,PA,19141,5 yr/Priv,94,         0,        22,   0.0,*,93,         0,        14,   0.0,*,92,         0,         1,   0.0,*,,,F,01,03
005897,ALIQUIPPA HOSPITAL SCHOOL OF RADIOL,OGIC TECHNOLOGY,2500 HOSPITAL DR,ALIQUIPPA,PA,15001,1 yr/Priv,94,         0,         1,   0.0,*,93,         0,         0,   0.0,*,92,         0,         1,   0.0,*,,,F,04,03
030289,ALLEGHENY BUSINESS INSTITUTE,,"239 - 4TH AVE, STE 617",PITTSBURGH,PA,15222,1 yr/Prop,94,         0,         2,   0.0,*,93,         0,         1,   0.0,,92,         0,         0,   0.0,,,,B,14,03
011353,ALLENTOWN HOSPITAL ASSOCIATION,,17TH & CHEW STS,ALLENTOWN,PA,18102,2 yr/Prop,94,         0,         0,   0.0,*,93,         0,         3,   0.0,*,92,         0,         0,   0.0,*,,,F,15,03
007430,ANTONELLI INSTITUTE OF ART & PHOTOG,RAPHY,2910 JOLLY RD PO BOX 570,PLYMOUTH MEETING,PA,19462,2 yr/Prop,94,         0,        64,   0.0,,93,         1,        10,   5.2,*,92,         7,       109,   6.4,,,,F,13,03
023230,BIBLICAL THEOLOGICAL SEMINARY,,200 N MAIN ST,HATFIELD,PA,19440,4 yr/Priv,94,         0,         9,   0.0,*,93,         0,         7,   0.0,*,92,         0,         5,   4.2,*,,,F,13,03
006532,CHESTER COUNTY HOSPITAL SCHOOL OF N,URSING,701 E MARSHALL ST,WEST CHESTER,PA,19380,1 yr/Pub,94,         0,        67,   0.0,,93,         3,        29,   8.2,*,92,         1,        17,   3.5,*,,,F,16,03
021696,CLEARFIELD COUNTY VOCNL TECHL SCHL,,RT 1 BOX 5,CLEARFIELD,PA,16830,1 yr/Pub,94,         0,        25,   0.0,*,93,         0,        14,   0.0,*,92,         0,        33,   0.0,,,,F,09,03
023246,CROZER CHESTER MEDICAL CENTER SCHOO,L OF EEG TECHNOLOGY,15TH ST & UPLAND AVE,CHESTER,PA,19013,600 hr/Priv,94,         0,         1,   0.0,*,93,         0,        10,   0.0,*,92,         0,        12,   0.0,*,,,F,01,03
011473,CROZER-CHESTER MEDICAL CENTER SCHOO,L OF RAD TECH,15TH & UPLAND AVE,CHESTER,PA,19013,2 yr/Priv,94,         0,         3,   0.0,*,93,         0,         3,   0.0,*,92,         0,         0,   0.0,*,,,F,01,03
003254,DICKINSON SCHOOL OF LAW (THE),,150 S COLLEGE ST,CARLISLE,PA,17013,5 yr/Priv,94,         0,       349,   0.0,,93,         3,       409,   0.7,,92,         1,       222,   0.5,,,,F,19,03
003263,EVANGELICAL SCHOOL OF THEOLOGY,,121 S COLLEGE ST,MYERSTOWN,PA,17067,5 yr/Priv,94,         0,         3,   0.0,*,93,         0,         6,   0.0,*,92,         0,         7,   0.0,*,,,F,17,03
007916,FRANKLIN COUNTY AREA VOC-TECH SCH P,RACTICAL NURS PROG,2463 LOOP RD,CHAMBERSBURG,PA,17201,2 yr/Pub,94,         0,        22,   0.0,*,93,         0,        29,   0.0,*,92,         0,        16,   0.0,*,,,F,09,03
005911,GEISINGER MEDICAL CENTER SCHL OF RA,DIOLOGIC TECHLGY,100 N ACDMY AVE,DANVILLE,PA,17822,2 yr/Priv,94,         0,         6,   0.0,*,93,         0,         6,   0.0,*,92,         0,         8,   0.0,*,,,F,11,03
012122,GEISINGER MEDICAL CENTER SCHL OF ME,DICAL TECHLGY,100 N ACDMY AVE,DANVILLE,PA,17822,1 yr/Priv,94,         0,         1,   0.0,*,93,         0,         1,   0.0,*,92,         0,         0,   0.0,*,,,F,11,03
012897,GEISINGER MEDICAL CENTER SCHOOL OF,HISTOTECHNOLOGY,**,DANVILLE,PA,17821,1 yr/Prop,94,         0,         2,   0.0,*,93,         0,         1,   0.0,*,92,         0,         1,   0.0,*,,,F,11,03
004058,GRATZ COLLEGE,,OLD YORK RD & MELROSE AVE,MELROSE PARK,PA,19126,5 yr/Priv,94,         0,         0,   0.0,*,93,         0,         0,   0.0,*,92,         0,         1,   0.0,*,,,F,03,03
025545,HAZLETON AREA VOCATIONAL TECH SCH-P,RACT NURS PROG,23RD & MCKINLEY STS,HAZLETON,PA,18201,1 yr/Pub,94,         0,         6,   0.0,*,93,         0,         2,   0.0,,92,         0,         0,   0.0,,,,F,11,03
007469,HUSSIAN SCHOOL OF ART,,1118 MARKET ST,PHILADELPHIA,PA,19107,2 yr/Prop,94,         0,        36,   0.0,,93,         5,        43,  11.6,,92,         2,        49,   4.1,,,,F,01,03
008653,JEFFERSON COUNTY DEBOIS AREA VOC TE,CH PRACT NURS PROG,100 JEFF TECH DR,REYNOLDSVILLE,PA,15851,2 yr/Pub,94,         0,        20,   0.0,*,93,         0,        22,   0.0,*,92,         0,        22,   2.9,*,,,F,05,03
030908,LAKE ERIE COLLEGE OF OSTEOPATHIC ME,DICINE,1858 W GRANDVIEW BLVD,ERIE,PA,16509,4 yr/Priv,94,         0,        39,   0.0,,93,         0,         0,   0.0,,92,       N/A,       N/A,   N/A,,,,F,21,03
021421,LANKENAU HOSPITAL,,LANCESTER AVE W OF CITY LINE,PHILADELPHIA,PA,19151,2 yr/Priv,94,         0,         0,   0.0,*,93,         0,         0,   0.0,*,92,         0,         3,   0.0,*,,,F,02,03
005925,LANKENAU HOSPITAL SCHOOL OF RADIOLO,GY,LANCASTER AVE WEST OF CITY AVE,PHILADELPHIA,PA,19151,1 yr/Priv,94,         0,         1,   0.0,*,93,         0,         2,   0.0,*,92,         0,         3,   0.0,*,,,F,02,03
003291,LUTHERAN THEOLOGICAL SEMINARY,,61 W CONFEDERATE AVE,GETTYSBURG,PA,17325,5 yr/Priv,94,         0,        25,   0.0,*,93,         0,        24,   3.2,*,92,         0,        13,   2.8,*,,,F,19,03
021439,MARRIAGE COUNCIL OF PHILADELPHIA,,4025 CHESTNUT ST,PHILADELPHIA,PA,19104,2 yr/Priv,94,         0,         0,   0.0,*,93,         0,         0,   0.0,*,92,         0,         1,   0.0,*,,,F,02,03
005946,"MED COL HOSPS, ELKINS PARK CAMPUS,",SCH OF RAD TECH,60 E TOWNSHIP LINE RD,ELKINS PARK,PA,19117,2 yr/Priv,94,         0,         2,   0.0,*,93,         0,         1,   0.0,*,92,         0,         1,   0.0,*,,,F,13,03
003398,MEDICAL COLLEGE OF PENNSYLVANIA & H,AHNEMANN UNIVERSITY,BROAD AND VINE STREET MS-400,PHILADELPHIA,PA,19102,5 yr/Priv,94,         0,       143,   0.0,,93,         2,       153,   1.3,,92,         0,       128,   0.0,,,,F,02,03
011354,MERCY HOSPITAL SCHL OF RADIOLOGIC T,ECHLGY,2601 EIGHTH AVE,ALTOONA,PA,16603,2 yr/Priv,94,         0,         8,   0.0,*,93,         0,         9,   0.0,*,92,         0,         4,   0.0,*,,,F,,03
007090,"METHODIST HOSPITAL, SCHOOL OF NURSI",NG,2301 S BROAD ST,PHILADELPHIA,PA,19148,1 yr/Priv,94,         0,        41,   0.0,,93,         0,        34,   0.0,,92,         0,        15,   1.6,*,,,F,01,03
022352,MONTGOMERY HOSPITAL SCHOOL OF ANEST,HESIA,"1301 POWELL ST, PO BOX 992",NORRISTOWN,PA,19401,2 yr/Priv,94,         0,         4,   0.0,*,93,         0,         3,   0.0,*,92,         0,         2,   0.0,*,,,F,13,03
006560,"OHIO VALLEY GENERAL HOSPITAL, SCHOO",L OF NURSING,HECKEL ROAD,MCKEES ROCKS,PA,15136,1 yr/Priv,94,         0,        50,   0.0,,93,         0,        48,   0.0,,92,         5,        49,  10.2,,,,F,14,03
022440,PENNSYLVANIA HOSPITAL SCHL OF MEDIC,AL TECHLGY,8TH & SPRUCE ST,PHILADELPHIA,PA,19107,2 yr/Priv,94,         0,         1,   0.0,*,93,         0,         1,   0.0,*,92,         0,         0,   0.0,*,,,F,90,03
011715,POTTSVILLE HOSPITAL & WARNE CLINIC,,420 S JACKSON ST,POTTSVILLE,PA,17901,2 yr/Priv,94,         0,        41,   0.0,,93,         2,        39,   5.1,,92,         1,        18,   8.2,*,,,F,06,03
022734,RECONSTRUCTIONIST RABBINICAL COLG,,CHURCH RD & GREENWOOD AVE,WYNCOTE,PA,19095,5 yr/Priv,94,         0,         7,   0.0,*,93,         0,        10,   0.0,*,92,         0,         8,   0.0,*,,,F,13,03
003358,REFORMED PRESBYTERIAN THEOLOGICAL S,EMINARY,7418 PENNSYLVANIA AVE,PITTSBURGH,PA,15208,5 yr/Priv,94,         0,         1,   0.0,*,93,         0,         2,   0.0,*,92,         0,         2,  14.3,*,,,F,14,03
011049,ROBERT PACKER HOSPITAL SCHL OF MEDI,CAL TECHLGY,GUTHRIE SQUARE,SAYRE,PA,18840,1 yr/Prop,94,         0,         1,   0.0,*,93,         0,         1,   0.0,*,92,         0,         0,   0.0,*,,,F,10,03
023156,SEWICKLEY VALLEY HOSPITAL SCHOOL OF, RAD TECH,BLACKBURN RD,SEWICKLEY,PA,15143,2 yr/Priv,94,         0,         2,   0.0,*,93,         0,         0,   0.0,*,92,         0,         1,   0.0,*,,,F,14,03
020747,SHADYSIDE HOSPITAL DIETETIC INTERNS,HIP,5230 CENTRE AVE,PITTSBURGH,PA,15232,2 yr/Prop,94,         0,         0,   0.0,*,93,         0,         0,   0.0,*,92,         0,         0,   0.0,*,,,F,14,03
022276,SHARON REGIONAL HEALTH SYSTEM SCHOO,L OF RADIOGRAPHY,740 E STATE ST,SHARON,PA,16146,2 yr/Priv,94,         0,         1,   0.0,*,93,         0,         0,   0.0,*,92,         0,         0,   0.0,*,,,F,21,03
006568,ST FRANCIS HOSPITAL OF NEW CASTLE-S,CHOOL OF NURSING,PHILLIPS & MERCER ST,NEW CASTLE,PA,16101,1 yr/Priv,94,         0,        59,   0.0,,93,         1,        29,   1.2,*,92,         0,        31,   0.0,,,,F,04,03
006551,ST MARGARET HOSPITAL SCHOOL OF NURS,ING,105 ZETA DRIVE,PITTSBURGH,PA,15238,2 yr/Priv,94,         0,        38,   0.0,,93,         0,        36,   0.0,,92,         3,        28,   4.0,*,,,F,18,03
007912,THADDEUS STEVENS STATE SCHL OF TECH,LGY,750 E KING ST,LANCASTER,PA,17602,2 yr/Pub,94,         0,        53,   0.0,,93,         2,        47,   4.3,,92,         3,        60,   5.0,,,,F,16,03
022993,TRINITY EPISCOPAL SCHOOL FOR MINIST,RY,311 - 11TH ST,AMBRIDGE,PA,15003,5 yr/Priv,94,         0,         8,   0.0,*,93,         0,         3,   0.0,*,92,         0,         2,   0.0,*,,,F,04,03
005960,WASHINGTON HOSPITAL SCHL OF RADIOLO,GIC TECHLGY,155 WILSON AVE,WASHINGTON,PA,15301,1 yr/Priv,94,         0,         4,   0.0,*,93,         0,         8,   0.0,*,92,         0,         5,   0.0,*,,,F,22,03
011547,"WESTERN PENNSYLVANIA HOSPITAL, SCHO",OL OF X-RAY TECH,4800 FRIENDSHIP AVE  E,PITTSBURGH,PA,15224,2 yr/Priv,94,         0,         0,   0.0,*,93,         0,         1,   0.0,*,92,         0,         0,   0.0,*,,,F,14,03
005963,WILKES BARRES GENERAL HOSPITAL SCHL, OF NUCLEAR MEDICAL TECHL,575 N RIVER ST,WILKES-BARRE,PA,18764,2 yr/Priv,94,         0,         4,   0.0,*,93,         0,         4,  10.0,*,92,         0,         3,  11.1,*,,,F,11,03
013134,YESHIVATH BETH MOSHE,,930 HICKORY ST,SCRANTON,PA,18505,4 yr/Priv,94,         0,        14,   0.0,*,93,         0,        22,   0.0,*,92,         0,        15,   0.0,*,,,B,10,03
030916,FRANLKIN ACDMY,,324 N CENTRE ST,POTTSVILLE,PA,17901,1 yr/Prop,94,         1,        15,   6.7,,93,       N/A,       N/A,   N/A,,92,       N/A,       N/A,   N/A,,,,F,06,03
030726,DCI CAREER INSTIUTE,,561 WALLACE RUN ROAD,BEAVER FALLS,PA,15010,1 yr/Prop,94,         0,         7,   0.0,,93,         0,         0,   0.0,,92,       N/A,       N/A,   N/A,,,,F,04,03
025635,ROGIE'S SCHOOL OF BEAUTY CULTURE,,1315 PONCE DE LEON AVE ESQ,SANTURCE,PR,00908,1 yr/Prop,94,        26,        58,  44.8,,93,         1,         5,  20.0,,92,       N/A,       N/A,   N/A,,,,F,98,02
021664,INSTITUTO DE BANCA Y COMERCIO,,996 MUNOZ RIVERA AVE,RIO PIEDRAS,PR,00925,1 yr/Prop,94,       270,       660,  40.9,,93,       156,       526,  29.7,,92,        49,       366,  13.4,,,,F,98,02
022764,INTERNATIONAL JUNIOR COLLEGE,,"1254 PONCE DELEON AVE, 4TH FLR",SAN JUAN,PR,00908,2 yr/Prop,94,        51,       125,  40.8,,93,         9,        46,  19.6,,92,        18,       117,  15.4,,,,B,98,02
025900,METRO COLLEGE,,1126 PONCE DE LEON AVE,RIO PIEDRAS,PR,00928,1 yr/Prop,94,        37,       105,  35.2,,93,        12,        54,  22.2,,92,         4,        35,  11.4,,,,F,98,02
003941,COLEGIO UNIVERSITARIO DEL ESTE,,PO BOX 2010,CAROLINA,PR,00628,2 yr/Priv,94,       364,      1055,  34.5,,93,       145,       666,  21.8,,92,       165,      1252,  13.2,,,,B,09,02
025045,INSTITUCION CHAVIANO DE MAYAGUEZ,,CALLE RAMOS ANTONINI #116 ESTE,MAYAGUEZ,PR,00708,1 yr/Prop,94,         0,         2,  33.3,*,93,         1,         1, 100.0,*,92,         0,         0,   0.0,,,,F,98,02
023364,NATIONAL COMPUTER COLLEGE,,CALLE UNION #50 ALTOS-POB 1009,FAJARDO,PR,00738,1 yr/Prop,94,        15,        47,  31.9,,93,         5,        22,  17.4,*,92,         2,        15,  14.3,*,,,F,98,02
023174,EMORY COLLEGE OF PUERTO RICO,,CALLE MARGINAL E-1 SANTA CRUZ,BAYAMON,PR,00959,1 yr/Prop,94,        57,       195,  29.2,,93,        27,       134,  20.1,,92,        11,       190,   5.8,,,,F,98,02
025875,UNIVERSIDAD METROPOLITANA,,PO BOX 21150,RIO PIEDRAS,PR,00928,5 yr/Priv,94,       170,       596,  28.5,,93,       117,       610,  19.2,,92,        41,       302,  13.6,,,,B,98,02
023164,INSTITUTO DE EDUCACION UNIVERSAL,,BUZON 1027,SABANA SECA,PR,00749,2 yr/Priv,94,        18,        65,  27.7,,93,        10,        57,  17.5,,92,        11,        91,  12.1,,,,F,98,02
025349,PONCE PARAMEDICAL COLLEGE,,ESQ ACACIA & TRINITARIA ST,PONCE,PR,00731,1 yr/Prop,94,        72,       265,  27.2,,93,        30,       183,  16.4,,92,        15,       198,   7.6,,,,B,98,02
022827,INTER AMERICAN UNIVERSITY OF PUERTO," RICO, GUAYAMA","BARRIO MACHETE, HWY 744, K1,H2",GUAYAMA,PR,00785,2 yr/Priv,94,        79,       291,  27.1,,93,        38,       216,  17.6,,92,        21,       302,   7.0,,C,,D,98,02
022583,D'CARMEN BEAUTY & TECHNICAL COLLEGE,,AVE FONT MARTELO #111 BOX 38,HUMACAO,PR,00791,1 yr/Prop,94,         3,         5,  25.9,*,93,         1,         7,  13.9,*,92,         3,        15,   7.5,*,,,F,98,02
021955,MODERN HAIRSTYLING INSTITUTE,,988 MUNOZ RIVERA AVENUE,RIO PIEDRAS,PR,00927,1 yr/Prop,94,         0,         1,  25.0,*,93,         0,         0,  13.0,*,92,         2,         7,   7.5,*,,,F,98,02
011941,AMERICAN UNIVERSITY OF PUERTO RICO,,PO BOX 2037,BAYAMON,PR,00960,4 yr/Priv,94,        81,       363,  22.3,,93,        66,       336,  19.6,,92,        63,       547,  11.5,,,,B,98,02
025937,INSTITUTO FOTOGRAFICO Y TECHNOLOGIC,O DE CAROLINA,"PO BOX 9057, PLAZ CAROLINA STA",CAROLINA,PR,00630,1 yr/Prop,94,         1,         1,  22.2,*,93,         1,         7,  12.5,*,92,         0,         1,   0.0,,,,F,98,02
020792,PUERTO RICO BARBER COLLEGE,,BOX 14215 B O STATION,SAN JUAN,PR,00915,2 yr/Prop,94,         0,         6,  22.2,*,93,         0,         0,  40.0,*,92,         2,         3,  33.3,*,,,F,98,02
011719,UNIVERSIDAD DEL TURABO,,BOX 3030 UNIVERSITY STATION,GURABO,PR,00658,4 yr/Priv,94,       177,       801,  22.1,,93,       152,       956,  15.9,,92,       264,      1641,  16.1,,,,B,98,02
022350,PONCE TECHNICAL SCHOOL,,CALLE SALUD NO 16,PONCE,PR,00731,1 yr/Prop,94,        27,       126,  21.4,,93,        29,        97,  29.9,,92,        18,       164,  11.0,,,,F,98,02
013148,RAMIREZ COLLEGE OF BUSINESS & TECHN,OLOGY,AVENIDA PONCE DE LEON #70,HATO REY,PR,00918,2 yr/Prop,94,        11,        52,  21.2,,93,        12,        66,  18.2,,92,        19,       204,   9.3,,,,B,98,02
005029,INTER AMERICAN UNIVERSITY OF PUERTO," RICO, PONCE","BARRIO SABANETAS, CARRETERA #1",PONCE,PR,00731,2 yr/Priv,94,        95,       472,  20.1,,93,       117,       568,  20.6,,92,       102,       641,  15.9,,C,,D,98,02
021651,ELECTRONIC DATA PROCESSING COLLEGE,OF PUERTO RICO,"555 MUNOZ RIVERA AVE, BOX 2303",SAN JUAN,PR,00919,4 yr/Prop,94,        19,        98,  19.4,,93,        13,       117,  11.1,,92,        14,       162,   8.6,,,,F,98,02
005022,BAYAMON CENTRAL UNIVERSITY,,PO BOX 1725,BAYAMON,PR,00619,4 yr/Priv,94,        43,       231,  18.6,,93,        34,       221,  15.4,,92,        30,       284,  10.6,,,,B,98,02
022977,AUTOMECA TECHNICAL COLLEGE,,"PR HWY NO 2, KM 7.7, ZONE M-77",BAYAMON,PR,00619,1 yr/Prop,94,        19,       108,  17.6,,93,         8,       106,   7.5,,92,        17,       235,   7.2,,,,F,,02
005027,INTER AMERICAN UNIVERSITY OF PUERTO," RICO, BARRANQUITAS","BO HELECHAL, HWY 156",BARRANQUITAS,PR,00794,2 yr/Priv,94,        39,       221,  17.6,,93,        18,       160,  11.3,,92,        24,       227,  10.6,,C,,D,98,02
020631,MBTI BUSINESS TRAINING INSTITUTE,,1256 PONCE DE LEON AVE,SAN JUAN,PR,00908,1 yr/Prop,94,        81,       466,  17.4,,93,        53,       373,  14.2,,92,        23,       331,   6.9,,,,F,98,02
025521,AMERICAN BUSINESS COLLEGE,,CALLE MARTI #19,BAYAMON,PR,00619,1 yr/Prop,94,         0,         6,  17.4,*,93,         6,        14,  20.0,*,92,         2,        26,   7.7,,,,F,98,02
022608,HUERTAS JUNIOR COLLEGE,,41 PROLONGACION CELIS AGUILERA,CAGUAS,PR,00625,2 yr/Prop,94,        28,       164,  17.1,,93,        19,       161,  11.8,,92,        22,       227,   9.7,,,,F,98,02
010819,CONSERVATORY OF MUSIC OF PUERTO RIC,O,"PO BOX 41227, MINILLAS STATION",SAN JUAN,PR,00940,4 yr/Pub,94,         9,        29,  16.9,*,93,         2,        15,   4.9,*,92,         1,        27,   3.5,*,,,F,98,02
022828,INTER AMERICAN UNIVERSITY OF PUERTO," RICO, FAJARDO","UNION ST, HWY 195",FAJARDO,PR,00738,2 yr/Priv,94,        36,       213,  16.9,,93,        22,       148,  14.9,,92,        30,       248,  12.1,,C,,D,98,02
023096,ACADEMIA MODERNA DE BELLEZA,,"10 RAMOS VELEZ ST, BOX 459",MANATI,PR,00701,1 yr/Prop,94,         0,         0,  16.7,*,93,         0,         0,   7.4,*,92,         2,        12,   7.4,*,,,F,98,02
021703,INSTITUTO DE COSMETOLOGIA Y ESTETIC,A LA REINE,AVE COLON 8-A,MANATI,PR,00674,1 yr/Prop,94,         0,         1,  16.7,*,93,         0,         1,  21.6,*,92,         5,        28,  23.8,*,,,F,98,02
008902,COLUMBIA COLLEGE,,CARR 183 KM 1.7 BOX 8517,CAGUAS,PR,00626,4 yr/Prop,94,         2,         9,  16.6,*,93,         1,        19,  14.4,*,92,        27,       153,  17.6,,,,F,03,02
021988,ABBYNELL BEAUTY & TECHNICAL INSTITU,TE,"17 CORCHADO ST, PO BOX 7216",CAGUAS,PR,00626,1 yr/Prop,94,         7,        28,  16.2,*,93,         5,        37,  13.5,,92,         9,        65,  13.8,,,,B,98,02
022048,CARIBBEAN BEAUTY & TECHNICAL INSTIT,UTE,ACOSTA ST #24 PO BOX 8003,CAGUAS,PR,00625,1 yr/Prop,94,         0,         3,  15.4,*,93,         1,         2,  15.0,*,92,         5,        34,  14.7,,,,F,98,02
025761,ESCUELA TECNICA DE ELECTRICIDAD,,AVE CAMPO RICO #767 POB 29743,SAN JUAN,PR,00929,1 yr/Prop,94,         0,         3,  15.4,*,93,         1,         5,  18.2,*,92,         1,         5,   4.5,*,,,F,98,02
022349,ANTILLES SCHOOL OF TECHNICAL CAREER,S,107 DOMENECH AVE,HATO REY,PR,00919,2 yr/Prop,94,         1,         3,  14.7,*,93,         1,        14,  17.8,*,92,         8,        51,  15.7,,,,B,98,02
003940,INTER AMERICAN UNIVERSITY OF PUERTO," RICO, METROPOLITAN","PR HWY 1, FRANCISCO SEIN ST",RIO PIEDRAS,PR,00919,5 yr/Priv,94,       285,      1959,  14.5,,93,       210,      2206,   9.5,,92,       214,      2950,   7.3,,C,,D,98,02
021891,CENTRO DE ESTUDIOS MULTIDISCIPLINAR,IOS,602 BARBOSA AVE,SAN JUAN,PR,00917,1 yr/Priv,94,         5,        27,  14.4,*,93,        17,        96,  17.7,,92,         6,        72,   8.3,,,,B,98,02
023038,AMERICAN EDUCATIONAL COLLEGE,,167 RD PO BOX 62,BAYAMON,PR,00621,600 hr/Prop,94,         1,         5,  13.9,*,93,         0,         3,  11.6,*,92,         4,        28,   9.9,*,,,F,,02
005026,INTER AMERICAN UNIVERSITY OF PUERTO," RICO, ARECIBO","HWY #2, BO SAN DANIEL",ARECIBO,PR,00613,2 yr/Priv,94,        68,       491,  13.8,,93,        51,       456,  11.2,,92,        47,       625,   7.5,,C,,D,98,02
025668,PUERTO RICO TECH JUNIOR COLLEGE,,703 AVE PONCE DE LEON,HATO REY,PR,00917,2 yr/Prop,94,        18,       133,  13.5,,93,         1,        29,   4.2,*,92,         1,        21,   4.1,*,,,B,98,02
005028,INTER AMERICAN UNIVERSITY OF PUERTO," RICO, BAYAMON",174 ROAD - MINILLAS INDUS PARK,BAYAMON,PR,00619,4 yr/Priv,94,        53,       425,  12.5,,93,        14,       190,   7.4,,92,        25,       365,   6.8,,C,,D,98,02
012525,CARIBBEAN UNIVERSITY,,BOX 493,BAYAMON,PR,00960,4 yr/Priv,94,        23,       189,  12.2,,93,        22,       129,  17.1,,92,        32,       366,   8.7,,,,B,,02
