GSL_ID,NAME,SUB_NAME,ADDR,CITY,STATE,ZIP,TYPE_CNTRL,YR_1,NBD_1,NBR_1,DRATE_1,AVG_1,YR_2,NBD_2,NBR_2,DRATE_2,AVG_2,YR_3,NBD_3,NBR_3,DRATE_3,AVG_3,FLAG_1,FLAG_2,CONG_DIST,REGION
003204,MT HOOD CMNTY COLG,,26000 SE STARK ST,GRESHAM,OR,97030,2 yr/Pub,93,        30,       308,   9.7,,92,        35,       369,   9.5,,91,        36,       425,   8.5,,,,03,10
007819,BASSIST COLLEGE,,2000 SW 5TH AVE,PORTLAND,OR,97201,4 yr/Prop,93,         7,        76,   9.2,,92,         5,        94,   5.3,,91,         9,        99,   9.1,,,,01,10
021049,COLLEGE OF LEGAL ARTS,,527 SW HALL STE 415,PORTLAND,OR,97201,2 yr/Prop,93,         8,        90,   8.9,,92,        11,       113,   9.7,,91,        10,       139,   7.2,,,,01,10
003199,MARYLHURST COLG FOR LIFELONG,LEARNING,BOX 261,MARYLHURST,OR,97036,4 yr/Priv,93,        19,       226,   8.4,,92,         9,       303,   3.0,,91,        13,       397,   3.3,,,,05,10
003211,OREGON INST OF TECHLGY,,3201 CAMPUS DR,KLAMATH FALLS,OR,97601,4 yr/Pub,93,        51,       642,   7.9,,92,        42,       743,   5.7,,91,        57,       880,   6.5,,,,02,10
003219,SOUTHERN OREGON STATE COLLEGE,,1250 SISKIYOU BLVD,ASHLAND,OR,97520,5 yr/Pub,93,        65,       927,   7.0,,92,        53,       961,   5.5,,91,        81,      1152,   7.0,,,,02,10
003191,CONCORDIA COLG,,2811 NE HOLMAN,PORTLAND,OR,97211,4 yr/Priv,93,        16,       267,   6.0,,92,        16,       197,   8.1,,91,        10,       234,   4.3,,,,03,10
003216,PORTLAND STATE UNIV,,,PORTLAND,OR,97207,5 yr/Pub,93,       101,      1877,   5.4,,92,        96,      1971,   4.9,,91,       122,      2481,   4.9,,,,01,10
003225,WARNER PACIFIC COLG,,2219 SE 68TH AVE,PORTLAND,OR,97215,5 yr/Priv,93,        11,       211,   5.2,,92,         8,       191,   4.2,,91,        10,       179,   5.6,,,,03,10
003203,MT ANGEL SMRY,,,ST BENEDICT,OR,97373,5 yr/Priv,93,         0,         9,   4.9,*,92,         2,        12,   8.9,*,91,         0,        20,   3.9,*,,,05,10
012309,WESTERN STATES CHIROPRACTIC COLG,,2900 NE 132ND AVE,PORTLAND,OR,97230,5 yr/Priv,93,         7,       146,   4.8,,92,         3,       163,   1.8,,91,         6,       188,   3.2,,,,03,10
003207,PACIFIC NORTHWEST COLLEGE OF ART,,1219 SW PARK AVE,PORTLAND,OR,97205,4 yr/Priv,93,         3,        65,   4.6,,92,         8,        61,  13.1,,91,         6,        63,   9.5,,,,01,10
003209,WESTERN OREGON STATE COLLEGE,,345 N MONMOUTH,MONMOUTH,OR,97361,5 yr/Pub,93,        38,       828,   4.6,,92,        38,      1105,   3.4,,91,        59,      1049,   5.6,,,,04,10
007178,WESTERN CONSERVATIVE BAPTIST SMRY,,5511 SE HAWTHORNE BLVD,PORTLAND,OR,97215,4 yr/Priv,93,         2,        49,   4.1,,92,         1,        45,   2.2,,91,         1,        76,   1.3,,,,03,10
003210,OREGON STATE UNIV,,,CORVALLIS,OR,97330,5 yr/Pub,93,       101,      2517,   4.0,,92,        94,      2872,   3.3,,91,       117,      3236,   3.6,,,,04,10
003198,LINFIELD COLG,,900 S BAKER,MCMINNVILLE,OR,97128,5 yr/Priv,93,        20,       553,   3.6,,92,        24,       567,   4.2,,91,        17,       572,   3.0,,,,01,10
003217,REED COLLEGE,,3203 SE WOODSTOCK BLVD,PORTLAND,OR,97202,5 yr/Priv,93,         8,       241,   3.3,,92,        13,       228,   5.7,,91,         9,       267,   3.4,,,,03,10
003194,GEORGE FOX COLLEGE,,414 N MERIDIAN,NEWBERG,OR,97132,4 yr/Priv,93,        13,       452,   2.9,,92,        11,       378,   2.9,,91,        14,       330,   4.2,,,,01,10
026037,OREGON COLG OF ORIENTAL MEDICINE,,10525 SE CHERRY BLOSSOM DR,PORTLAND,OR,97216,3 yr/Priv,93,         1,        34,   2.9,,92,         0,        32,   0.0,,91,         0,        35,   0.0,,,,03,10
003208,NORTHWEST CHRISTIAN COLG,,ELEVENTH & ALDER ST,EUGENE,OR,97401,5 yr/Priv,93,         2,        71,   2.8,,92,         2,        79,   2.5,,91,         1,        52,   1.9,,,,04,10
003212,PACIFIC UNIVERSITY,,2043 COLLEGE WAY,FOREST GROVE,OR,97116,4 yr/Priv,93,        15,       596,   2.5,,92,        13,       513,   2.5,,91,        15,       553,   2.7,,,,01,10
003227,WILLAMETTE UNIVERSITY,,900 STATE STREET,SALEM,OR,97301,600 hr/Priv,93,        18,       720,   2.5,,92,        17,       732,   2.3,,91,        18,       713,   2.5,,,,05,10
003224,UNIVERSITY OF PORTLAND,,5000 NORTH WILLAMETTE BLVD,PORTLAND,OR,97203,5 yr/Priv,93,        16,       675,   2.4,,92,        22,       601,   3.7,,91,        14,       674,   2.1,,,,03,10
025340,NATL COLG OF NATUROPATHIC MEDICINE,,11231 SE MARKET,PORTLAND,OR,97216,5 yr/Priv,93,         1,        46,   2.2,,92,         0,        40,   0.0,,91,         0,        79,   0.0,,,,03,10
003206,MULTNOMAH BIBLICAL SEMINARY,,8435 NE GLISAN ST,PORTLAND,OR,97220,5 yr/Priv,93,         3,       142,   2.1,,92,         7,       129,   5.4,,91,         7,       136,   5.1,,,,03,10
001339,WESTERN BAPTIST COLLEGE,,"5000 DEER PARK DR, SE",SALEM,OR,97301,4 yr/Priv,93,         3,       151,   2.0,,92,         3,       158,   1.9,,91,         3,       131,   2.3,,,,05,10
021597,EUGENE BIBLE COLG,,2155 BAILEY HILL RD,EUGENE,OR,97405,4 yr/Priv,93,         1,        53,   1.9,,92,         4,        58,   6.9,,91,         3,        43,   7.0,,,,04,10
003197,LEWIS & CLARK COLLEGE,,615 SW PALATINE HILL RD,PORTLAND,OR,97219,5 yr/Priv,93,        18,      1067,   1.7,,92,        15,       732,   2.0,,91,         9,       636,   1.4,,,,01,10
004882,OREGON HEALTH SCIENCES UNIV,,3181 SW SAM JACKSON PARK RD,PORTLAND,OR,97201,5 yr/Pub,93,         4,       428,   0.9,,92,         9,       427,   2.1,,91,         6,       698,   0.9,,,,01,10
008856,OREGON GRADUATE INSTITUTE OF,SCIENCE & TECHNOLOGY,20000 NW WALKER ROAD,BEAVERTON,OR,97006,5 yr/Priv,93,         0,         9,   0.0,*,92,         0,         2,   0.0,*,91,         0,         3,   0.0,*,,,01,10
003226,WESTERN EVANGELICAL SMRY,,12753 SW 68TH AVE,TIGARD,OR,97223,5 yr/Priv,93,         0,        29,   0.0,*,92,         0,        23,   0.0,*,91,         0,        29,   1.2,*,,,01,10
030227,OREGON DENTURIST COLG,,19001 SE MCLOUGHLIN BLVD,MILWAUKIE,OR,97268,2 yr/Prop,93,         1,         6,  16.7,,92,         0,         4,   0.0,,91,       N/A,       N/A,   N/A,,,,05,10
030744,NEWPORT ACDMY OF COSMETOLOGY,CAREERS,333 SW 7TH ST,NEWPORT,OR,97365,1 yr/Prop,93,         0,         0,   0.0,,92,       N/A,       N/A,   N/A,,91,       N/A,       N/A,   N/A,,,,01,10
030073,OREGON SCHL OF ARTS & CRAFTS,,8245 SW BARNES RD,PORTLAND,OR,97225,3 yr/Priv,93,         0,         2,   0.0,,92,         0,         0,   0.0,,91,       N/A,       N/A,   N/A,,,,01,10
012047,"M T A SCHOOL, RESIDENT SCHOOL",,1180 ZEAGER RD,ELIZABETHTOWN,PA,17022,600 hr/Prop,93,        77,       123,  62.6,,92,       440,       825,  53.3,,91,      1390,      2826,  49.2,,C,,17,03
022627,DELAWARE COUNTY INSTITUTE OF,TRAINING,615 AVE OF THE STATES,CHESTER,PA,19013,600 hr/Prop,93,       205,       328,  62.5,,92,       147,       328,  44.8,,91,       170,       276,  61.6,,,,01,03
023603,RALPH AMODEI INTERNATIONAL INST OF,HAIR DESIGN & TECH,4451 FRANKFORD AVE,PHILADELPHIA,PA,19124,1 yr/Prop,93,        35,        57,  61.4,,92,        25,        47,  53.2,,91,        16,        31,  51.6,,,,01,03
023264,TRI-CITY BARBER SCHOOL,,5901 N BROAD ST,PHILADELPHIA,PA,19141,1 yr/Prop,93,        59,       139,  42.4,,92,        55,       131,  42.0,,91,        55,       133,  41.4,,,,01,03
023075,THOMAS SERRA PHILADEPHIA ACADEMY OF, BEAUTY,"6174-80 RIDGE AVE, 2ND FLR",PHILADELPHIA,PA,19128,1 yr/Prop,93,        16,        38,  42.1,,92,         8,        30,  26.7,,91,         8,        25,  14.9,*,,,02,03
007826,BEREAN INSTITUTE,,1901 W GIRARD AVE,PHILADELPHIA,PA,19130,2 yr/Priv,93,        22,        53,  41.5,,92,        13,        38,  34.2,,91,        11,        36,  30.6,,C,,01,03
025036,KEYSTONE BEAUTY SCHL,,534 LACKAWANNA AVE,SCRANTON,PA,18503,1 yr/Prop,93,         1,         6,  40.0,*,92,         3,         8,  47.1,*,91,         4,         6,  41.7,*,,,10,03
011006,AMERICAN INSTITUTE OF DESIGN,,1616 ORTHODOX ST,PHILADELPHIA,PA,19124,2 yr/Prop,93,       238,       602,  39.5,,92,       150,       318,  47.2,,91,       135,       311,  43.4,,,,01,03
007780,NEW CASTLE SCHOOL OF TRADES,,ROUTE 1,PULASKI,PA,16143,1 yr/Prop,93,       276,       700,  39.4,,92,       217,       513,  42.3,,91,       322,       740,  43.5,,,,04,03
023193,COMPUTER LEARNING CENTER,,3600 MARKET ST - UNIV CITY,PHILADELPHIA,PA,19104,1 yr/Prop,93,       293,       778,  37.7,,92,       299,       909,  32.9,,91,       144,       680,  21.2,,,,03,03
021390,CRAFT INSTITUTE (THE),,9 SOUTH 12TH ST,PHILADELPHIA,PA,19107,1 yr/Prop,93,       166,       452,  36.7,,92,       137,       327,  41.9,,91,       171,       447,  38.3,,,,01,03
011587,MCCARRIE SCHOOLS OF HEALTH SCIENCES, & TECHNOLOGY,512 S BROAD ST,PHILADELPHIA,PA,19146,2 yr/Prop,93,       132,       368,  35.9,,92,       137,       345,  39.7,,91,        75,       261,  28.7,,,,01,03
026154,STAR TECHNICAL INSTITUTE,,9121-49 ROOSEVELT BLVD,PHILADELPHIA,PA,19114,1 yr/Prop,93,         4,        22,  35.6,*,92,         9,        18,  52.2,*,91,         3,         5,  60.0,,,,03,03
021180,LEVITTOWN BEAUTY ACDMY,,4257 NEWPORTVILLE RD,LEVITTOWN,PA,19056,1 yr/Prop,93,        13,        38,  34.2,,92,         8,        41,  19.5,,91,         6,        40,  15.0,,,,08,03
022646,CAREER INSTITUTE (THE),,1825 J F KENNEDY BLVD,PHILADELPHIA,PA,19103,1 yr/Prop,93,        73,       224,  32.6,,92,        91,       331,  27.5,,91,        94,       288,  32.6,,,,02,03
022733,JOSEPH DONAHUE INTERNATIONAL SCHL,OF HAIRSTYLING,2485 GRANT AVE,PHILADELPHIA,PA,19114,1 yr/Prop,93,        27,        86,  31.4,,92,        32,        83,  38.6,,91,        23,        65,  35.4,,,,03,03
020634,GORDON PHILLIPS SCHL OF BEAUTY,CULTURE,37 GARRETT RD,UPPER DARBY,PA,19082,1 yr/Prop,93,        41,       131,  31.3,,92,        32,       107,  29.9,,91,        23,       114,  20.2,,,,07,03
007091,DUFF'S BUSINESS INSTITUTE,,110 9TH ST,PITTSBURGH,PA,15222,1 yr/Prop,93,       189,       613,  30.8,,92,       278,       774,  35.9,,91,       103,       525,  19.6,,,,14,03
023149,ADVANCED CAREER TRAINING,,69TH & MARKET ST 2ND FL,UPPER DARBY,PA,19082,1 yr/Prop,93,       261,       866,  30.1,,92,       413,       959,  43.1,,91,       396,       775,  51.1,,,,07,03
012929,SOUTH HILLS BEAUTY ACADEMY,,3269 W LIBERTY AVE,PITTSBURGH,PA,15216,1 yr/Prop,93,         8,        24,  29.7,*,92,         7,        25,  21.6,*,91,         4,        15,  19.0,*,,,14,03
007777,NATL EDUCATION CENTER VALE TECHL,INST CAMPUS,135 W MARKET ST,BLAIRSVILLE,PA,15717,2 yr/Prop,93,       268,       912,  29.4,,92,       219,       737,  29.7,,91,       108,       603,  17.9,,,,04,03
004910,NATL EDUCATION CENTER THOMPSON INST, CAMPUS,5650 DERRY ST,HARRISBURG,PA,17111,2 yr/Prop,93,       284,       982,  28.9,,92,       227,       859,  26.4,,91,       247,       820,  30.1,,,,17,03
012028,NEW CASTLE SCHL OF BEAUTY CULTURE,,314 E WASHINGTON ST,NEW CASTLE,PA,16101,1 yr/Prop,93,        12,        42,  28.6,,92,        18,        39,  46.2,,91,         2,        16,  17.1,*,,,04,03
025443,BUTLER BEAUTY SCHOOL,,233 S MAIN ST,BUTLER,PA,16001,1 yr/Prop,93,        30,       106,  28.3,,92,        18,        71,  25.4,,91,        10,        68,  14.7,,,,21,03
021498,GORDON PHILLIPS SCHL OF BEAUTY,CULTURE,2838 ST RD,BENSALEM,PA,19020,1 yr/Prop,93,        31,       114,  27.2,,92,         4,        85,   4.7,,91,        16,       104,  15.4,,,,08,03
003317,CHEYNEY UNIVERSITY OF PENNSYLVANIA,,,CHEYNEY,PA,19319,5 yr/Pub,93,       104,       393,  26.5,,92,       164,       517,  31.7,,91,       129,       433,  29.8,,H,,07,03
009664,EMPIRE BEAUTY SCHL,,544 HAMILTON MALL,ALLENTOWN,PA,18101,1 yr/Prop,93,         9,        34,  26.5,,92,         4,        24,  21.6,*,91,         5,        22,  20.3,*,,,15,03
010543,EMPIRE BEAUTY SCHOOL,,342 W 4TH ST,WILLIAMSPORT,PA,17701,1 yr/Prop,93,        11,        42,  26.2,,92,         3,        30,  10.0,,91,         2,        24,  11.2,*,,,05,03
024955,ALL STATE CAREER SCHL,,501 SEMINOLE ST,LESTER,PA,19029,600 hr/Prop,93,       254,       972,  26.1,,92,       279,       785,  35.5,,91,       299,       759,  39.4,,,,07,03
022904,ALTOONA BEAUTY SCHL OF HAIR DESIGN,& COSMETOLOGY,1100 6TH AVE,ALTOONA,PA,16602,1 yr/Prop,93,         9,        35,  25.7,,92,         3,        37,   8.1,,91,         3,        22,  15.1,*,,,09,03
030257,BARONS CASTLE BEAUTY ACDMY,,4011 COTTMAN AVE,PHILADELPHIA,PA,19135,1 yr/Prop,93,        18,        72,  25.0,,92,         5,        19,  26.3,,91,         0,         0,   0.0,,,,03,03
021490,GORDON PHILLIPS SCHOOL OF BEAUTY,CULTURE,7 DOWNING CENTER,DOWNINGTOWN,PA,19335,1 yr/Prop,93,        21,        87,  24.1,,92,         4,        63,   6.3,,91,        19,        92,  20.7,,,,16,03
022342,ACDMY OF MEDICAL ARTS & BUSINESS,,279 BOAS ST,HARRISBURG,PA,17102,1 yr/Prop,93,        84,       351,  23.9,,92,        85,       286,  29.7,,91,        66,       234,  28.2,,,,17,03
003249,COMMUNITY COLLEGE OF PHILADELPHIA,,1700 SPRING GARDEN ST,PHILADELPHIA,PA,19130,2 yr/Pub,93,       139,       602,  23.1,,92,       108,       556,  19.4,,91,       157,       737,  21.3,,,,01,03
008954,PITTSBURGH BEAUTY ACADEMY,,415 SMITHFIELD ST,PITTSBURGH,PA,15222,1 yr/Prop,93,       100,       441,  22.7,,92,       115,       437,  26.3,,91,        70,       422,  16.6,,,,14,03
010479,WASHINGTON INST OF TECHLGY,,82 S MAIN ST,WASHINGTON,PA,15301,2 yr/Prop,93,        10,        44,  22.7,,92,         7,        62,  11.3,,91,         4,        27,  12.9,*,,,22,03
011021,EMPIRE BEAUTY SCHL,,132 W MARKET ST,YORK,PA,17401,1 yr/Prop,93,         9,        40,  22.5,,92,        14,        37,  37.8,,91,         2,        21,   5.3,*,,,19,03
030115,ALLIED MEDICAL CAREERS,,104 WOODWARD HILL RD,EDWARDSVILLE,PA,18704,600 hr/Prop,93,        22,        98,  22.4,,92,         6,        33,  18.2,,91,         0,         0,   0.0,,,,11,03
008891,GORDON PHILLIPS SCHOOL OF BEAUTY,CULTURE,108 W GERMANTOWN PIKE,NORRISTOWN,PA,19401,1 yr/Prop,93,        35,       157,  22.3,,92,        10,       145,   6.9,,91,        37,       133,  27.8,,,,13,03
009449,PENNCO TECHL,,3815 OTTER ST,BRISTOL,PA,19007,2 yr/Prop,93,        83,       381,  21.8,,92,        22,       285,   7.7,,91,        35,       320,  10.9,,,,08,03
023362,PHILADELPHIA WIRELESS TECHNICAL,INSTITUTE,1533 PINE ST,PHILADELPHIA,PA,19102,2 yr/Priv,93,        13,        61,  21.3,,92,         9,        33,  27.3,,91,         3,        30,  10.0,,,,02,03
008955,PRUONTOS HAIR DESIGN INST & BEAUTY,SCHL OF COSTMETOLOGY,705 12TH ST,ALTOONA,PA,16602,2 yr/Prop,93,         7,        33,  21.2,,92,         8,        38,  21.1,,91,         5,        33,  15.2,,,,09,03
008350,ART INSTITUTE OF PHILADELPHIA,,1622 CHESTNUT ST,PHILADELPHIA,PA,19103,2 yr/Prop,93,       161,       765,  21.0,,92,       144,       918,  15.7,,91,       150,       851,  17.6,,,,02,03
003290,LINCOLN UNIVERSITY,,,LINCOLN UNIVERSITY,PA,19352,5 yr/Priv,93,        86,       409,  21.0,,92,        76,       394,  19.3,,91,        76,       383,  19.8,,H,,16,03
025231,EMPIRE BEAUTY SCHOOL,,141 HIGH ST,POTTSTOWN,PA,19464,1 yr/Prop,93,         7,        35,  20.0,,92,         3,        18,  10.1,*,91,         3,        31,   9.7,,,,06,03
022243,PITTSBURGH DIESEL INSTITUTE,,12330 PERRY HIGHWAY,WEXFORD,PA,15090,1 yr/Prop,93,        72,       366,  19.7,,92,        36,       223,  16.1,,91,        28,       143,  19.6,,,,04,03
020610,VENUS BEAUTY SCHOOL,,1033 CHESTER PIKE,SHARON HILL,PA,19079,1 yr/Prop,93,        15,        76,  19.7,,92,        14,        87,  16.1,,91,        10,        74,  13.5,,,,07,03
023501,WESTERN AREA VOCNL TECHL SCHL,PRACTICAL NURSING PROGRAM,RD 1 BOX 178A,CANONSBURG,PA,15317,1 yr/Pub,93,         5,        28,  19.2,*,92,         2,        24,  18.2,*,91,         7,        21,  18.9,*,,,22,03
012050,ROSEDALE TECHL INST,,4634 BROWNS HILL RD,PITTSBURGH,PA,15217,2 yr/Priv,93,        28,       148,  18.9,,92,        39,       156,  25.0,,91,        28,       148,  18.9,,,,14,03
021943,NORTHEAST INST OF EDUCATION,,314 ADAMS AVE,SCRANTON,PA,18503,1 yr/Priv,93,        14,        75,  18.7,,92,        20,       102,  19.6,,91,        11,       107,  10.3,,,,10,03
020962,ALLEGHENY BEAUTY ACDMY,,101 103 3RD ST,DRAVOSBURG,PA,15034,1 yr/Prop,93,         6,        24,  18.5,*,92,         3,        19,  21.5,*,91,         3,        22,  15.4,*,,,20,03
007436,ICM SCHOOL OF BUSINESS,,10 WOOD STREET,PITTSBURGH,PA,15222,1 yr/Prop,93,       107,       579,  18.5,,92,        94,       582,  16.2,,91,        79,       589,  13.4,,,,14,03
021830,ORLEANS TECHNICAL INSTITUTE,,1330 RHAWN ST,PHILADELPHIA,PA,19111,2 yr/Priv,93,        66,       358,  18.4,,92,        74,       341,  21.7,,91,        78,       394,  19.8,,,,03,03
007832,LINCOLN TECHL INST,,9191 TORRESDALE AVE,PHILADELPHIA,PA,19136,1 yr/Prop,93,        75,       420,  17.9,,92,        81,       545,  14.9,,91,       117,       380,  30.8,,,,03,03
004901,NEW KENSINGTON COMMERCIAL SCHOOL,,945 GREENSBURG RD,NEW KENSINGTON,PA,15068,2 yr/Prop,93,        22,       123,  17.9,,92,        18,       110,  16.4,,91,        15,       126,  11.9,,,,04,03
011622,WELDER TRAINING & TESTING INST,,729 W HIGHLAND AVE,ALLENTOWN,PA,18103,1 yr/Prop,93,        32,       179,  17.9,,92,        13,        74,  17.6,,91,         8,        50,  16.0,,,,15,03
030664,INSTITUTE FOR SCIENCE AND BUSINESS,EDUCATION,"705-09 N FRANKLIN ST, 2ND FLR",PHILADELPHIA,PA,19123,600 hr/Priv,93,         8,        45,  17.8,,92,         0,         1,   0.0,,91,       N/A,       N/A,   N/A,,,,01,03
030068,PENNSYLVANIA INSTITUTE OF CULINARY,ARTS,808 LIBERTY AVE,PITTSBURGH,PA,15222,1 yr/Prop,93,       100,       577,  17.3,,92,        89,       497,  17.9,,91,        29,       298,   9.7,,,,14,03
003309,PEIRCE JUNIOR COLLEGE,,1420 PINE STREET,PHILADELPHIA,PA,19102,2 yr/Priv,93,        60,       349,  17.2,,92,        61,       342,  17.8,,91,        59,       405,  14.6,,,,02,03
005344,CONNELLEY SKILL LEARNING CENTER,,1501 BEDFORD AVE,PITTSBURGH,PA,15219,1 yr/Pub,93,         6,        35,  17.1,,92,        18,        59,  30.5,,91,        25,        77,  32.5,,,,14,03
021122,J H THOMPSON ACADEMIES,,2910 STATE ST,ERIE,PA,16508,5 yr/Prop,93,        49,       291,  16.8,,92,        35,       218,  16.1,,91,        29,       247,  11.7,,,,21,03
005949,SACRED HEART MEDICAL CTR PROG OF,DIAGNOSTIC RADIOGRAPY,9TH & WILSON STS,CHESTER,PA,19013,2 yr/Priv,93,         1,         3,  16.7,*,92,         0,         0,   0.0,*,91,         0,         3,   0.0,*,,,01,03
021488,YORK HOSPITAL SCHL OF RADIOLOGIC,TECHLGY,1001 S GEORGE ST,YORK,PA,17405,2 yr/Priv,93,         1,         3,  16.7,*,92,         0,         2,   0.0,*,91,         0,         1,   0.0,*,,,19,03
009783,GORDON PHILLIPS SCHL OF BEAUTY,CULTURE,7248 FRANKFORD AVE,PHILADELPHIA,PA,19135,1 yr/Prop,93,        21,       127,  16.5,,92,        13,       114,  11.4,,91,        32,       165,  19.4,,,,03,03
023253,AMERICAN CENTER FOR TECHNICAL ARTS,AND SCIENCES,100 E LANCASTER AVE,WAYNE,PA,19087,1 yr/Prop,93,        25,       152,  16.4,,92,        19,        98,  19.4,,91,        21,       123,  17.1,,,,07,03
025298,WILKES BARRE AREA VOCNL TECHL SCHL,PRACTICAL NURSING PROGRAM,POB 1699 N END ST,WILKES-BARRE,PA,18705,1 yr/Pub,93,        11,        67,  16.4,,92,         4,        42,   9.5,,91,         3,        38,   7.9,,,,11,03
021928,RESTUARANT SCHOOL (THE),,4207 WALNUT ST,PHILADELPHIA,PA,19104,1 yr/Prop,93,        64,       399,  16.0,,92,        59,       317,  18.6,,91,        46,       302,  15.2,,,,02,03
004902,PENN COMMERCIAL COLG,,82 S MAIN ST,WASHINGTON,PA,15301,2 yr/Prop,93,        12,        76,  15.8,,92,        13,        55,  23.6,,91,        10,        62,  16.1,,,,22,03
010963,GREENE COUNTY VOCNL TECHL SCHL,,RD 2 BOX 40,WAYNESBURG,PA,15370,1 yr/Pub,93,         2,        17,  15.5,*,92,         4,        21,  14.9,*,91,         3,        20,   9.1,*,,,20,03
004894,ERIE BUSINESS CENTER,,246 W 9TH ST,ERIE,PA,16501,2 yr/Prop,93,        35,       228,  15.4,,92,        26,       221,  11.8,,91,        15,       184,   8.2,,,,21,03
003283,LACKAWANNA JUNIOR COLG,,901 PROSPECT AVE,SCRANTON,PA,18505,2 yr/Priv,93,        39,       257,  15.2,,92,        46,       255,  18.0,,91,        23,       173,  13.3,,,,10,03
008889,NATL EDUCATION CENTER ALLENTOWN,BUSINESS SCHL CAMPUS,1501 LEHIGH ST,ALLENTOWN,PA,18103,2 yr/Prop,93,        89,       598,  14.9,,92,        84,       535,  15.7,,91,        86,       547,  15.7,,,,15,03
010542,EMPIRE BEAUTY SCHL,,117 S MAIN ST,WILKES-BARRE,PA,18701,1 yr/Prop,93,         8,        54,  14.8,,92,        18,        75,  24.0,,91,         8,        81,   9.9,,,,11,03
022127,LANCASTER SCHL OF COSMETOLOGY,,50 RANCK AVE,LANCASTER,PA,17602,1 yr/Prop,93,        12,        81,  14.8,,92,        23,        82,  28.0,,91,        15,        81,  18.5,,,,16,03
025576,SCHUYLKILL COUNTY AREA VOCNL TECHL,SCHL,POB 130,MAR LIN,PA,17951,1 yr/Pub,93,         5,        34,  14.7,,92,         2,        20,   7.8,*,91,         2,        21,   6.5,*,,,06,03
010217,COMPUTER TECH,,107 6TH ST,PITTSBURGH,PA,15222,2 yr/Prop,93,        59,       403,  14.6,,92,        55,       333,  16.5,,91,        63,       491,  12.8,,,,14,03
012607,EMPIRE BEAUTY SCHL,,208 W HAMILTON ST,STATE COLLEGE,PA,16801,1 yr/Prop,93,         6,        42,  14.3,,92,         4,        34,  11.8,,91,         1,        24,  13.7,*,,,23,03
020585,UNIONTOWN BEAUTY ACDMY,,31 PITTSBURGH ST,UNIONTOWN,PA,15401,1 yr/Prop,93,         9,        63,  14.3,,92,        13,        58,  22.4,,91,         8,        51,  15.7,,,,22,03
021099,JAMES MARTIN ADULT HEALTH,OCCUPATIONS,2600 RED LION RD 2ND FL,PHILADELPHIA,PA,19114,2 yr/Pub,93,        18,       127,  14.2,,92,        22,       153,  14.4,,91,        15,       126,  11.9,,,,03,03
012606,EMPIRE BEAUTY SCHL,,324 N CENTRE ST,POTTSVILLE,PA,17901,1 yr/Prop,93,         6,        43,  14.0,,92,         6,        52,  11.5,,91,         7,        54,  13.0,,,,06,03
022992,INTERNATIONAL BEAUTY SCHL,,1101C S EDGAR ST,YORK,PA,17403,1 yr/Prop,93,         0,         3,  13.9,*,92,         4,        11,  13.1,*,91,         1,        22,  11.3,*,,,19,03
009186,DEAN INST OF TECHLGY,,1501 W LIBERTY AVE,PITTSBURGH,PA,15226,2 yr/Prop,93,        10,        73,  13.7,,92,         5,        59,   8.5,,91,         6,        51,  11.8,,,,14,03
021440,ALLENTOWN SCHL OF COSMETOLOGY,,1921 UNION BLVD,ALLENTOWN,PA,18103,1 yr/Prop,93,         5,        37,  13.5,,92,         1,        27,   9.9,*,91,         3,        40,   7.5,,,,15,03
022895,PACE INST,,606 COURT ST,READING,PA,19601,2 yr/Prop,93,        17,       127,  13.4,,92,         9,       103,   8.7,,91,        11,       120,   9.2,,,,06,03
010998,PENNSYLVANIA INSTITUTE OF,TECHNOLOGY,800 MANCHESTER AVE,MEDIA,PA,19063,2 yr/Priv,93,        17,       127,  13.4,,92,        19,       117,  16.2,,91,         9,       111,   8.1,,,,07,03
011919,BEAVER FALLS BEAUTY ACADEMY,,720 13TH STREET,BEAVER FALLS,PA,15010,1 yr/Prop,93,         4,        30,  13.3,,92,         0,         0,   0.0,*,91,         0,         0,   0.0,*,,,04,03
008568,MEDIAN SCHOOL OF ALLIED HEALTH,CAREERS,125 - 7TH ST,PITTSBURGH,PA,15222,1 yr/Prop,93,        43,       323,  13.3,,92,        44,       326,  13.5,,91,        38,       325,  11.7,,,,14,03
022888,EMPIRE BEAUTY SCHL,,500 N YORK RD,WILLOW GROVE,PA,19090,1 yr/Prop,93,         5,        38,  13.2,,92,         7,        28,  20.8,*,91,         3,        20,  15.0,*,,,13,03
011019,EMPIRE BEAUTY SCHOOL,,60 CENTRE SQ,EASTON,PA,18042,1 yr/Prop,93,         5,        38,  13.2,,92,         5,        33,  15.2,,91,         7,        35,  20.0,,,,15,03
030626,WELDER TRAINING & TESTING INST,,100 PENNSYLVANIA AVE,SELINSGROVE,PA,17870,1 yr/Prop,93,         5,        38,  13.2,,92,         2,        21,  12.1,*,91,         8,        50,  16.0,,,,09,03
025304,CLEARFIELD BEAUTY ACDMY,,22 N 3RD ST,CLEARFIELD,PA,16830,1 yr/Prop,93,         6,        22,  13.0,*,92,         2,        21,   9.4,*,91,         1,        26,  10.4,*,,,09,03
007530,GATEWAY TECHNICAL INSTITUTE,,100 7TH ST,PITTSBURGH,PA,15222,1 yr/Prop,93,        33,       253,  13.0,,92,        29,       212,  13.7,,91,        31,       175,  17.7,,,,14,03
